"","Otu0001","Otu0002","Otu0003","Otu0004","Otu0005","Otu0006","Otu0007","Otu0008","Otu0009","Otu0010","Otu0011","Otu0012","Otu0013","Otu0014","Otu0015","Otu0016","Otu0017","Otu0018","Otu0019","Otu0020","Otu0021","Otu0022","Otu0023","Otu0024","Otu0025","Otu0026","Otu0027","Otu0028","Otu0029","Otu0030","Otu0031","Otu0032","Otu0033","Otu0034","Otu0035","Otu0036","Otu0037","Otu0038","Otu0039","Otu0040","Otu0041","Otu0042","Otu0043","Otu0044","Otu0045","Otu0046","Otu0047","Otu0048","Otu0049","Otu0050","Otu0051","Otu0052","Otu0053","Otu0054","Otu0055","Otu0056","Otu0057","Otu0058","Otu0059","Otu0060","Otu0061","Otu0062","Otu0063","Otu0064","Otu0065","Otu0066","Otu0068","Otu0069","Otu0070","Otu0071","Otu0072","Otu0073","Otu0074","Otu0075","Otu0076","Otu0077","Otu0078","Otu0079","Otu0081","Otu0082","Otu0083","Otu0084","Otu0085","Otu0087","Otu0088","Otu0089","Otu0090","Otu0092","Otu0093","Otu0094","Otu0095","Otu0096","Otu0097","Otu0098","Otu0099","Otu0102","Otu0103","Otu0104","Otu0106","Otu0107","Otu0108","Otu0109","Otu0110","Otu0112","Otu0113","Otu0114","Otu0115","Otu0116","Otu0118","Otu0120","Otu0122","Otu0123","Otu0124","Otu0127","Otu0128","Otu0129","Otu0130","Otu0131","Otu0132","Otu0133","Otu0134","Otu0136","Otu0138","Otu0139","Otu0140","Otu0141","Otu0142","Otu0143","Otu0144","Otu0145","Otu0146","Otu0147","Otu0148","Otu0149","Otu0150","Otu0152","Otu0154","Otu0155","Otu0156","Otu0157","Otu0158","Otu0160","Otu0161","Otu0162","Otu0163","Otu0164","Otu0165","Otu0166","Otu0167","Otu0168","Otu0169","Otu0170","Otu0171","Otu0172","Otu0173","Otu0174","Otu0175","Otu0176","Otu0177","Otu0179","Otu0180","Otu0181","Otu0182","Otu0183","Otu0184","Otu0185","Otu0186","Otu0187","Otu0189","Otu0190","Otu0191","Otu0192","Otu0193","Otu0195","Otu0196","Otu0197","Otu0198","Otu0199","Otu0200","Otu0201","Otu0202","Otu0204","Otu0205","Otu0208","Otu0209","Otu0211","Otu0214","Otu0215","Otu0217","Otu0218","Otu0220","Otu0221","Otu0224","Otu0227","Otu0228","Otu0229","Otu0230","Otu0231","Otu0232","Otu0233","Otu0234","Otu0235","Otu0236","Otu0238","Otu0239","Otu0243","Otu0247","Otu0251","Otu0252","Otu0253","Otu0256","Otu0260","Otu0261","Otu0262","Otu0264","Otu0266","Otu0270","Otu0271","Otu0272","Otu0273","Otu0274","Otu0275","Otu0277","Otu0279","Otu0280","Otu0283","Otu0284","Otu0285","Otu0291","Otu0293","Otu0295","Otu0297","Otu0298","Otu0299","Otu0301","Otu0304","Otu0308","Otu0309","Otu0312","Otu0313","Otu0318","Otu0322","Otu0325","Otu0330","Otu0331","Otu0340","Otu0341","Otu0343","Otu0345","Otu0355","Otu0356","Otu0357","Otu0358","Otu0361","Otu0371","Otu0380","Otu0382","Otu0387","Otu0395","Otu0397","Otu0401","Otu0423","Otu0425","Otu0426","Otu0435","Otu0445","Otu0469","Otu0484","Otu0494","Otu0505","Otu0553"
"75",10759,3472,0,6299,653,1,59,192,2129,0,0,376,181,339,314,275,2071,34,0,0,0,770,56,290,0,239,0,100,55,0,0,127,0,0,54,0,297,0,250,248,151,283,56,49,0,0,0,29,0,0,49,48,0,0,24,98,0,0,0,0,160,7,408,2,98,119,0,55,72,10,33,141,0,0,120,0,0,31,18,69,149,25,43,40,0,0,20,41,0,124,0,110,10,12,9,37,0,84,43,11,0,2,0,38,0,17,5,0,314,12,12,0,0,0,5,0,0,0,0,0,2,0,20,4,0,0,0,0,0,0,0,30,0,2,39,0,7,0,10,28,34,2,5,0,0,0,0,0,7,0,0,0,0,60,1,0,2,6,0,0,0,0,2,23,0,15,0,0,0,1,8,0,0,0,4,4,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115",17549,15,3,2927,3479,9,0,1149,606,3074,1705,93,440,491,667,373,0,567,0,0,987,254,143,60,0,133,0,79,232,0,0,111,280,113,159,0,450,170,216,141,144,452,80,47,0,0,0,85,0,0,336,32,0,537,87,51,0,0,0,0,188,54,0,17,8,107,369,57,64,0,51,117,0,0,51,0,0,178,3,19,12,27,84,132,0,0,5,0,49,95,0,72,13,2,0,52,43,11,13,131,30,28,0,16,0,0,9,0,56,9,2,34,0,0,23,0,15,15,14,0,0,0,8,0,0,15,0,10,82,0,7,18,0,8,0,0,11,0,0,2,0,9,4,8,11,47,4,0,7,0,0,0,18,5,7,0,14,18,0,0,0,0,32,17,2,16,0,0,0,18,12,5,0,3,3,32,0,13,0,7,4,3,0,45,0,0,0,1,0,0,15,5,0,0,0,21,0,0,2,0,3,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223",998,0,7004,265,628,0,0,135,1173,0,13,725,149,181,1479,129,0,86,0,0,56,615,36,94,0,122,0,317,54,0,0,123,41,119,153,335,76,90,138,111,140,220,4,74,0,0,0,0,0,0,0,36,0,0,68,55,0,0,0,0,0,123,0,15,0,7,0,74,6,0,43,4,0,0,38,0,0,86,60,27,4,0,4,0,0,0,37,0,44,0,0,92,2,42,0,0,15,0,8,27,28,4,114,7,0,0,16,0,0,0,16,0,0,0,0,0,0,5,0,0,30,0,7,0,0,0,0,12,32,0,1,0,0,9,0,111,4,0,0,1,21,0,16,27,0,9,0,11,6,0,10,0,0,1,10,0,0,0,0,0,4,0,21,0,0,0,0,1,0,0,0,34,0,19,0,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"239",3819,0,6012,1319,1521,0,0,526,463,0,1,642,1345,173,892,445,0,304,0,0,1124,417,131,109,0,98,37,107,173,0,0,140,581,143,265,746,78,101,122,175,221,351,46,83,22,0,0,36,0,0,0,76,0,0,34,135,0,0,0,0,307,58,26,81,9,33,0,49,36,82,134,90,0,0,18,0,0,122,123,16,57,178,18,21,0,0,27,0,70,35,0,161,25,95,9,0,146,4,6,108,17,41,50,2,0,11,12,0,0,0,17,18,0,0,39,0,0,13,0,0,58,0,0,10,0,0,0,154,25,0,0,0,0,24,0,32,27,20,10,0,25,5,6,23,7,33,0,54,5,0,47,0,6,6,13,0,5,0,0,34,1,0,35,7,0,0,6,11,0,0,5,0,1,0,0,0,10,6,0,10,0,0,0,0,2,0,0,6,0,0,14,0,2,8,25,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",1516,2,6280,1370,1180,67,0,528,410,48,206,266,1233,324,975,213,0,238,0,0,1599,425,248,97,0,119,82,92,208,0,0,100,685,6,226,806,161,167,159,175,111,343,68,123,305,0,0,44,0,0,438,50,0,0,32,190,0,0,0,0,114,83,0,88,14,43,508,38,71,0,89,69,0,0,12,0,52,177,77,13,18,5,26,33,0,0,6,38,93,142,0,373,9,68,17,0,59,3,8,178,36,81,64,7,0,9,5,0,0,0,26,36,0,0,23,0,0,11,0,0,34,0,7,5,0,41,0,0,25,0,1,0,1192,16,0,24,30,47,11,0,0,19,9,2,10,48,0,7,10,0,0,0,20,0,10,0,1,8,0,16,5,5,14,10,0,9,0,0,0,3,3,0,0,5,0,3,8,13,0,8,0,0,0,5,1,0,0,6,0,0,9,1,0,9,37,0,0,4,5,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163",13673,3491,0,324,2893,1,70,79,614,4,0,251,531,564,178,397,2555,264,0,0,0,435,153,286,0,209,150,114,8,0,0,90,2,21,40,0,512,0,139,180,192,0,106,75,0,0,499,62,0,0,178,41,0,0,137,108,0,0,0,0,92,33,523,1,80,141,0,39,78,0,12,200,0,0,232,0,0,24,58,36,189,44,81,377,0,0,5,43,40,35,0,0,7,76,12,40,8,43,9,17,0,4,0,34,180,19,11,0,23,8,8,0,0,0,0,0,0,16,0,0,0,0,23,20,0,59,0,1,0,0,0,3,0,12,42,0,0,0,13,10,5,11,0,14,0,0,0,6,11,0,0,0,0,6,2,0,0,6,0,0,0,7,6,14,0,26,0,0,0,7,4,0,0,0,17,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,5,2,0,0,0,0,0,2,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67",4945,14377,0,165,1600,0,48,586,503,0,0,64,119,279,250,224,1087,288,0,0,0,179,25,104,0,307,84,162,13,0,0,117,0,15,169,0,340,0,71,114,107,0,76,81,0,0,375,86,0,0,0,27,0,0,69,90,0,0,0,0,22,17,257,0,45,118,0,18,27,113,15,7,0,0,345,0,0,73,140,36,61,0,101,0,0,0,0,30,15,46,0,0,10,129,9,0,0,7,15,19,0,11,0,28,64,6,0,0,0,0,9,0,0,0,0,0,0,32,0,0,18,0,0,8,0,0,0,2,24,0,19,6,0,0,30,0,5,0,7,8,0,1,0,0,4,18,3,2,21,0,0,0,0,9,7,0,0,6,0,0,0,4,42,11,0,0,0,19,0,0,8,0,0,1,0,0,0,18,0,0,0,0,0,0,8,0,0,9,0,0,0,4,0,0,2,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145",26483,5618,6,1579,2969,0,183,758,411,0,1,112,746,301,234,207,2192,369,0,0,0,164,126,110,0,481,186,132,38,0,0,277,0,90,261,0,689,53,173,144,193,0,86,89,0,0,264,147,0,0,121,68,0,0,186,80,0,0,0,0,159,21,402,0,186,69,0,84,6,283,17,204,0,0,15,0,0,64,45,91,48,24,55,0,0,0,1,51,0,171,0,0,13,37,10,0,18,33,11,26,0,26,0,11,184,0,8,0,0,0,13,0,0,0,0,0,0,43,0,0,24,0,0,11,0,8,0,11,30,0,35,20,0,26,39,0,1,0,7,6,11,6,28,0,0,22,1,7,1,0,2,0,0,1,5,0,0,19,0,0,0,0,11,19,0,3,0,19,0,1,10,0,0,2,21,0,1,13,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226",3785,18433,0,109,858,0,164,843,1067,0,1001,161,361,380,166,899,477,212,0,0,0,131,95,131,0,311,103,166,0,0,0,301,0,205,112,0,410,4,238,203,177,0,69,130,0,0,214,143,0,0,0,22,0,0,116,72,0,0,0,0,33,49,242,9,165,103,0,46,0,180,17,54,0,0,33,0,0,56,174,104,95,0,94,0,0,0,3,205,6,17,0,0,15,91,18,3,14,13,18,30,6,41,0,26,76,0,6,0,8,0,9,0,0,0,0,0,0,41,0,0,59,0,18,11,0,0,0,1,0,0,2,3,0,1,0,0,0,0,6,10,17,4,32,0,9,11,0,12,3,0,0,0,0,11,17,0,0,2,0,0,0,1,25,0,0,0,0,23,0,0,8,0,0,2,0,1,0,12,0,0,0,0,0,0,0,0,0,19,0,0,0,6,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127",5404,14624,0,430,402,0,472,1177,1454,0,0,350,941,171,437,2020,1423,374,0,0,0,226,176,163,0,285,242,247,32,0,0,252,8,397,222,0,626,46,462,217,164,0,119,162,5,0,350,142,0,0,81,44,0,0,198,117,0,0,0,0,47,60,588,46,228,128,0,76,19,18,46,86,0,0,78,0,0,92,125,126,96,3,106,25,0,0,5,134,41,53,0,0,8,98,21,65,25,32,19,63,0,60,37,19,365,0,11,0,123,0,14,0,0,0,0,0,0,9,0,0,59,0,16,22,0,42,0,13,0,0,22,12,0,2,7,0,0,0,18,16,37,2,22,0,9,30,6,23,2,0,2,0,0,32,15,0,0,15,0,0,0,0,39,11,0,0,0,19,0,9,14,0,0,8,0,12,0,19,0,0,0,0,0,0,0,0,0,16,0,0,0,5,0,0,0,0,0,2,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176",11117,6282,0,1072,1374,0,270,1708,1212,0,1181,434,981,454,379,1547,678,863,0,0,0,261,332,111,0,381,84,280,53,0,0,347,3,339,279,0,600,173,367,230,176,0,155,140,23,0,364,160,0,0,237,62,0,0,223,122,0,0,0,0,64,39,400,41,409,199,0,72,13,571,68,54,0,0,113,0,0,155,74,210,53,20,38,45,0,0,2,98,50,76,0,0,17,62,22,32,21,30,35,49,7,62,42,38,305,0,29,0,214,0,17,0,0,0,0,0,0,17,0,0,61,0,10,16,0,48,0,36,0,0,40,30,2390,0,2,0,5,0,15,14,17,12,27,0,8,21,6,26,1,0,0,0,0,4,44,0,0,20,0,0,4,2,17,12,0,0,0,31,0,8,12,0,1,2,21,6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,1,5,0,4,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",7708,13338,0,169,783,0,378,261,644,0,0,152,578,95,445,384,933,35,0,0,0,392,101,120,0,233,0,67,26,0,0,48,1,0,162,0,200,0,176,153,104,2,116,56,0,0,0,3,0,0,14,17,0,0,0,120,0,0,0,0,22,22,250,0,62,73,0,46,15,8,21,53,0,0,126,0,0,46,167,46,51,10,46,0,0,0,21,24,0,131,0,73,10,128,1,67,16,19,20,17,0,13,0,8,27,46,2,0,0,0,14,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,11,0,0,0,0,2,13,9,0,2,0,7,0,0,14,0,0,0,0,0,29,3,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,10,0,0,0,0,8,0,11,0,2,0,0,0,0,7,0,0,69,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43",5041,11348,0,188,248,0,17,487,670,0,0,57,331,73,429,20,15,107,0,0,4,225,80,116,0,348,22,272,26,0,0,59,0,112,158,0,214,0,73,64,172,30,14,47,0,0,0,50,0,0,162,42,0,0,58,42,0,0,0,0,188,15,180,1,15,25,0,66,56,48,13,68,0,0,12,0,0,48,158,48,13,0,36,0,0,0,4,36,1,92,0,127,7,114,0,17,47,28,7,9,0,0,0,8,338,15,6,0,0,0,6,3,0,0,32,0,0,1,0,0,11,0,6,1,0,0,0,5,49,0,2,10,0,17,0,0,2,0,2,0,6,8,5,1,0,7,11,0,5,0,1,0,0,44,11,0,0,0,0,0,5,2,1,0,0,16,0,16,0,0,2,0,0,0,9,0,3,10,0,2,0,0,0,0,0,0,0,35,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252",8544,1,10202,446,2092,0,0,183,828,0,0,574,222,174,1062,12,0,28,0,0,27,774,0,184,0,337,0,379,0,0,0,200,0,509,236,0,37,143,405,92,158,10,0,33,0,0,0,0,0,0,0,113,0,0,173,88,0,0,0,0,0,119,0,81,0,0,0,52,436,172,48,5,0,0,3,0,0,100,88,20,0,8,72,0,0,0,15,0,16,0,0,111,18,69,0,0,16,0,28,40,81,0,0,2,0,0,29,0,0,0,14,0,0,0,0,0,0,14,0,0,35,0,9,0,0,0,0,23,81,0,0,2,0,34,0,100,4,4,0,0,0,1,4,72,0,0,0,0,9,0,0,0,0,34,9,0,0,4,0,0,4,4,46,0,0,0,0,23,0,0,0,0,0,29,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,27,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",2965,0,7803,438,539,0,0,1039,63,0,0,1437,839,379,1539,765,0,431,0,0,68,566,203,239,0,230,0,371,249,0,0,162,877,923,294,826,0,185,115,321,133,0,21,101,0,0,0,33,0,0,0,144,0,0,155,147,0,0,0,0,2,125,48,15,4,20,0,104,72,0,41,79,0,0,9,0,0,126,88,35,0,28,0,51,0,0,19,0,82,127,0,294,14,82,3,0,16,0,10,29,129,15,0,9,1,0,26,0,0,2,27,5,0,0,71,0,16,40,0,0,85,0,20,33,0,0,0,43,36,0,5,0,0,90,0,7,13,28,0,0,40,28,21,130,1,25,0,67,8,0,0,0,20,16,26,0,11,6,0,85,3,8,13,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4,3,14,12,13,0,0,1,10,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149",8027,7,13273,2341,1901,15,0,1589,1578,0,128,2961,1568,972,1906,462,0,180,0,0,549,1697,397,712,0,432,116,291,330,0,0,476,1440,2133,1024,1573,317,268,252,232,341,0,204,184,757,0,0,97,0,0,161,190,0,0,259,212,0,0,0,22,161,173,302,145,55,39,0,154,30,0,176,129,0,0,58,0,0,338,309,64,56,70,14,177,0,0,84,18,100,122,0,462,14,206,16,0,82,21,46,172,61,175,397,27,20,61,66,0,0,11,87,25,0,0,78,17,7,87,0,0,122,0,164,41,0,0,0,36,143,0,13,19,0,81,0,54,38,165,30,4,91,56,26,26,15,88,0,205,59,0,34,0,23,77,75,0,0,14,0,61,19,23,18,27,0,0,30,12,0,0,13,0,6,14,0,0,107,35,0,3,10,0,0,0,0,0,0,27,2,0,10,7,0,11,7,65,0,3,19,0,16,5,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",4825,0,4668,2254,564,3,0,1070,548,0,211,191,1327,427,1312,204,0,133,0,0,303,440,264,199,0,184,6,148,164,0,0,117,992,825,384,750,182,144,127,161,135,0,36,162,555,0,0,34,0,0,96,77,0,0,39,86,0,0,0,53,188,149,158,96,61,51,310,55,37,0,100,76,0,0,33,0,0,75,77,32,23,0,39,61,0,0,57,112,58,95,0,289,4,58,1,0,12,6,22,93,122,166,0,4,7,19,2,0,0,3,20,39,0,0,65,9,36,27,0,0,68,0,42,45,0,0,0,79,42,0,2,2,224,43,0,12,21,51,17,3,26,28,17,5,28,36,0,6,12,0,39,0,17,19,17,0,6,17,0,0,9,11,13,13,0,3,15,12,0,0,1,0,0,16,0,0,2,10,0,7,0,0,0,0,2,0,0,25,0,0,5,0,2,12,2,5,0,0,13,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",12040,270,0,1491,3495,616,4571,36,491,3687,0,275,249,498,47,226,998,266,0,0,303,41,151,53,0,64,205,38,179,0,0,22,32,253,135,0,215,66,31,45,166,881,106,35,0,0,0,21,0,0,6,0,0,276,31,36,0,0,0,0,106,113,138,20,35,15,362,4,37,6,22,141,0,0,20,0,0,70,3,22,41,32,17,0,0,0,28,8,26,44,0,30,4,1,4,35,20,10,4,4,0,4,0,15,0,52,4,0,29,17,2,460,0,0,18,0,0,34,5,0,0,0,7,24,0,8,0,21,37,0,19,0,0,12,0,0,6,4,1,26,0,2,4,17,1,59,0,0,2,0,9,0,4,0,0,0,37,14,431,0,76,0,0,3,0,20,4,0,0,12,1,0,0,3,0,0,0,5,0,0,0,29,0,2,0,0,0,0,1,0,0,1,5,0,0,4,0,0,2,0,1,0,0,0,2,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",12014,748,0,961,490,0,0,645,225,0,0,249,97,240,7,448,0,42,0,0,4,133,134,41,0,66,924,118,16,0,0,104,0,974,174,573,287,0,89,39,71,168,37,24,0,0,0,76,0,0,151,40,0,0,10,11,0,0,0,0,34,54,265,30,3,67,0,28,10,0,5,57,0,0,0,0,0,198,69,15,55,3,0,8,0,0,6,0,33,29,0,81,0,33,2,5,66,10,8,60,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,5,5,0,15,0,8,58,0,0,4,0,20,0,21,0,0,0,0,3,4,0,6,0,46,0,0,0,0,1,0,0,18,2,0,70,15,0,0,0,3,0,11,0,0,0,15,0,4,15,0,0,0,0,4,0,7,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154",19846,2400,0,1895,5536,1,983,1088,819,830,2025,375,326,362,107,708,6,275,0,0,32,831,86,82,0,106,585,117,13,0,0,243,41,337,263,973,377,74,289,126,143,41,94,67,0,0,0,109,0,0,461,37,0,0,13,95,0,0,0,0,139,52,572,22,30,76,0,56,23,23,6,236,0,0,6,0,0,31,44,65,39,12,29,24,0,0,15,73,49,21,0,111,0,39,9,45,11,11,33,70,0,21,0,22,3,1,1,0,0,5,0,44,0,0,0,0,0,10,0,0,42,0,122,14,0,4,0,13,39,0,12,32,0,28,0,28,0,0,5,2,1,19,4,13,5,25,1,0,0,0,13,0,3,0,16,0,0,44,16,0,2,2,27,8,0,12,0,9,0,44,10,0,0,0,4,30,0,6,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",3494,3961,0,579,665,0,673,1441,997,298,2109,46,753,401,25,1056,0,406,0,0,78,265,164,92,0,108,197,208,93,0,0,184,23,130,256,0,426,111,263,136,131,317,164,174,0,0,0,78,0,0,348,86,0,52,104,126,0,0,0,0,112,75,108,68,35,80,0,77,30,19,37,55,0,0,7,0,0,119,101,68,68,4,36,10,0,0,1,94,27,54,0,155,2,50,25,94,16,34,12,68,9,49,0,18,0,9,5,0,0,0,9,0,0,0,0,0,0,17,0,0,118,0,114,7,0,0,0,10,20,0,12,7,0,27,0,0,6,0,7,0,9,30,9,0,13,17,0,17,9,0,0,0,0,0,25,0,0,5,0,0,0,10,19,13,0,0,1,6,0,4,9,0,0,26,36,21,13,7,0,2,0,0,0,0,0,0,0,28,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82",2299,1786,77,460,561,0,1848,1487,1687,1884,2652,71,327,702,247,717,0,724,0,0,502,252,246,194,0,173,716,241,202,0,0,258,18,60,238,0,322,273,172,111,286,326,268,88,2,0,0,125,0,0,167,60,0,360,62,91,0,0,0,0,88,59,46,43,9,109,0,85,58,2,116,43,0,0,60,0,0,2,61,37,21,15,81,5,0,0,2,194,36,40,0,174,18,40,7,166,34,9,41,27,6,65,80,15,0,18,18,0,0,2,15,0,0,0,48,0,0,31,0,0,36,0,167,3,0,0,0,80,24,0,8,33,0,33,0,12,6,16,9,22,0,16,5,0,22,26,22,9,34,0,0,0,16,4,20,0,9,0,0,0,3,0,21,11,0,9,2,0,0,1,12,0,0,34,15,26,2,8,0,0,0,0,0,19,0,0,0,4,5,0,4,3,0,7,0,7,0,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
